event_time,device,latency_ms,packet_loss_pct,throughput_mbps,latency_rolling_mean,latency_rolling_std,packet_loss_rolling_mean,packet_loss_rolling_std,throughput_rolling_mean,throughput_rolling_std,latency_z,packet_loss_z,throughput_z,throughput_drop_score,anomaly_score,anomaly_status
2026-09-05 09:49:00,ROUTER-01,49.48,0.32,480.53,77.398,79.36183490822273,1.372,3.2009609668209182,430.041,127.07540809823654,-0.35178073760784023,-0.3286410383632202,0.39731495671824607,-0.39731495671824607,0.0,NORMAL
2026-09-05 09:49:30,ROUTER-01,53.51,0.61,476.01,52.533,7.850726859484019,0.388,0.2795552022608589,466.938,57.25484061049643,0.12444549058163898,0.7938346871620903,0.1584492081079349,-0.1584492081079349,0.9182801777437293,NORMAL
2026-09-05 09:50:30,ROUTER-01,35.02,0.53,630.08,49.455,8.101140180383503,0.414,0.2794518443906426,486.733,75.26866399032804,-1.7818259523959281,0.4149498646766321,1.9044686321462643,-1.9044686321462643,0.4149498646766321,NORMAL
2026-09-05 09:52:00,ROUTER-01,211.8,14.02,204.27,65.694,51.97168250328464,1.7760000000000002,4.3111668954008255,452.575,113.33881508801645,2.811256281055321,2.84000046785822,-2.1908185710721857,2.1908185710721857,7.842075319985726,ANOMALY
2026-09-05 09:52:30,ROUTER-01,60.12,0.0,378.67,66.664,51.744959432457456,1.6939999999999995,4.339078755271036,443.3190000000001,115.40671446381862,-0.12646617999428236,-0.3903964541544194,-0.5601835584870793,0.5601835584870793,0.5601835584870793,NORMAL
2026-09-05 09:55:30,ROUTER-01,86.83,0.24,433.02,71.03999999999999,51.37699917710692,1.713,4.331489479510611,444.653,115.17998437710928,0.3073353741823528,-0.3400599264929468,-0.10099836324058088,0.10099836324058088,0.40833373742293366,NORMAL
2026-09-05 09:57:00,ROUTER-01,40.65,0.31,456.14,70.75699999999999,51.55316781946792,1.7439999999999998,4.318958722243642,441.031,114.07729528214158,-0.5839978971930614,-0.33201678704082843,0.1324451699009404,-0.1324451699009404,0.0,NORMAL
2026-09-05 09:58:00,ROUTER-01,40.44,0.14,411.61,69.506,52.18124741918521,1.6809999999999998,4.339291928926243,434.762,113.76800417223362,-0.5570189624753437,-0.3551188796125432,-0.20350167710406913,0.20350167710406913,0.20350167710406913,NORMAL
2026-09-05 10:00:30,ROUTER-01,57.07,0.42,481.56,70.09,51.98629584376595,1.6789999999999998,4.339932027117476,429.768,110.0862493986724,-0.25045013774620656,-0.29009002517342974,0.4704670495743101,-0.4704670495743101,0.0,NORMAL
2026-09-05 10:01:00,ROUTER-01,41.72,0.59,594.38,67.664,52.75971173369149,1.718,4.326897271717922,454.62700000000007,116.87407659052931,-0.4917379184549405,-0.26068886323844553,1.1957560179407891,-1.1957560179407891,0.0,NORMAL
2026-09-05 10:03:30,ROUTER-01,76.94,0.0,554.51,70.41,52.42165137930447,1.686,4.339549899855206,462.025,120.96569405781504,0.12456661267860601,-0.38851060313788305,0.7645549778790955,-0.7645549778790955,0.12456661267860601,NORMAL
2026-09-05 10:05:00,ROUTER-01,54.29,0.81,432.91,70.488,52.39428442110839,1.706,4.334497792260495,457.715,121.17968029610694,-0.309155268813011,-0.20670891347746834,-0.20469586542728568,0.20469586542728568,0.20469586542728568,NORMAL
2026-09-05 10:07:00,ROUTER-01,47.35,0.17,449.02,71.721,51.60602300119629,1.6700000000000004,4.346827706628261,439.609,105.01231234161718,-0.4722501630171879,-0.345071301211837,0.08961797743856184,-0.08961797743856184,0.0,NORMAL
2026-09-05 10:08:00,ROUTER-01,29.31,0.41,333.04,53.472,17.68533969139418,0.309,0.2573562165991293,452.4860000000001,77.14532263491071,-1.3662086112429168,0.3922997134587022,-1.5483225824722753,1.5483225824722753,1.9406222959309773,NORMAL
2026-09-05 10:11:30,ROUTER-01,67.83,0.26,485.01,54.24300000000001,18.16881641714733,0.335,0.2348167133934137,463.12000000000006,73.0607026154737,0.7478156477827674,-0.31926208619476953,0.29961346188884874,-0.29961346188884874,0.7478156477827674,NORMAL
2026-09-05 10:12:30,ROUTER-01,42.04,0.98,330.34,49.764,14.36561960608276,0.409,0.3070450564113715,452.852,84.13679110696938,-0.5376688541748715,1.8590564558370661,-1.456103243038081,1.456103243038081,3.315159698875147,WARNING
2026-09-05 10:13:30,ROUTER-01,65.66,0.32,536.61,52.265,14.773877283909002,0.41,0.3067028964106181,460.899,88.2345649643294,0.9066617433200664,-0.2933479476658721,0.8580641183440508,-0.8580641183440508,0.9066617433200664,NORMAL
2026-09-05 10:15:30,ROUTER-01,44.61,0.63,611.07,52.682,14.458509835618228,0.4589999999999999,0.2977862768272948,480.8450000000001,97.87267275507617,-0.5582832714743392,0.5740445710399092,1.3305539051793733,-1.3305539051793733,0.5740445710399092,NORMAL
2026-09-05 10:16:00,ROUTER-01,58.86,0.36,469.2,52.861,14.529775137818133,0.453,0.2992601989350777,479.609,97.94066145149095,0.41287347228372934,-0.3106625407480069,-0.10627852842613912,0.10627852842613912,0.5191520007098684,NORMAL
2026-09-05 10:21:00,ROUTER-01,68.1,0.67,477.0,55.499,14.676300207401722,0.461,0.3043554208852174,467.871,89.31092784325018,0.8585892876950134,0.686471600316143,0.10221582060417365,-0.10221582060417365,1.5450608880111565,NORMAL
2026-09-05 10:22:00,ROUTER-01,55.53,0.71,496.36,53.358,12.618283736088944,0.532,0.2651540432779824,462.056,84.82343821793086,0.17212981039624126,0.6710548039166306,0.40441604678014365,-0.40441604678014365,0.8431846143128718,NORMAL
2026-09-05 10:25:30,ROUTER-01,61.19,0.16,409.59,54.048,12.861226656548483,0.4669999999999999,0.2690745456395061,459.724,86.02580403576606,0.5553081879281535,-1.1405238904392982,-0.5827779499899977,0.5827779499899977,1.138086137918151,NORMAL
2026-09-05 10:26:00,ROUTER-01,59.68,0.14,464.0,55.28099999999999,12.738191437999085,0.4639999999999999,0.2728939557980475,461.222,85.94909291745525,0.3453367369879392,-1.1868394633604458,0.03232142043111427,-0.03232142043111427,0.3453367369879392,NORMAL
2026-09-05 10:29:30,ROUTER-01,54.19,0.34,647.89,57.769000000000005,8.97620118857524,0.4569999999999999,0.2753200158199667,492.7070000000001,91.27886697733857,-0.39871656763871166,-0.4248057268157267,1.7000959272307112,-1.7000959272307112,0.0,NORMAL
2026-09-05 10:31:00,ROUTER-01,43.3,0.45,507.85,55.316,9.268260294623309,0.476,0.2666333312497312,494.991,91.35059696332344,-1.2964537003347438,-0.09747563185366309,0.1407652095436428,-0.1407652095436428,0.0,NORMAL
2026-09-05 10:33:00,ROUTER-01,51.99,0.18,484.42,56.31099999999999,8.151453108359252,0.396,0.2132916625968511,510.399,71.28356027553299,-0.530083033571712,-1.0122232395183908,-0.3644453707845986,0.3644453707845986,0.3644453707845986,NORMAL
2026-09-05 10:35:00,ROUTER-01,41.62,0.0,490.7,53.907,8.61939163875412,0.364,0.2472605463428678,505.808,70.88517707453994,-1.425490100223125,-1.471536206487261,-0.21313311626211284,0.21313311626211284,0.21313311626211284,NORMAL
2026-09-05 10:36:30,ROUTER-01,49.01,1.09,578.84,54.347,8.193870405505837,0.41,0.3308910528994166,502.5849999999999,66.14133188357586,-0.6513325940759893,2.054436197121746,1.1529082124231367,-1.1529082124231367,2.054436197121746,NORMAL
2026-09-05 10:41:30,ROUTER-01,41.54,0.53,468.6,52.615,8.931277437560041,0.4269999999999999,0.3324003610106277,502.525,66.17524549759268,-1.2400102982352046,0.30977409975415926,-0.5126531602503545,0.5126531602503545,0.8224272600045137,NORMAL
2026-09-05 10:42:00,ROUTER-01,30.8,0.59,579.73,48.885,9.515422860925575,0.419,0.3268179921607677,512.798,69.65487073979655,-1.9005786927656931,0.5230669589941312,0.9609077326301884,-0.9609077326301884,0.5230669589941312,NORMAL
2026-09-05 10:42:30,ROUTER-01,63.09,0.38,462.68,49.641,10.364469702894835,0.386,0.3104190715790441,509.43,71.33207241876228,1.2975936662612906,-0.01932248466894143,-0.655384497832895,0.655384497832895,1.9529781640941857,NORMAL
2026-09-05 10:46:00,ROUTER-01,49.32,0.84,485.05,48.454,9.541919443522334,0.454,0.3293157890063646,516.976,63.11481481307595,0.09075646985690118,1.1717713991922292,-0.5058392314170669,0.5058392314170669,1.7683671004661972,NORMAL
2026-09-05 10:48:00,ROUTER-01,31.23,0.23,537.33,45.609,10.05063231841675,0.4629999999999999,0.3209032391374143,524.309,60.48086794828391,-1.4306420213432833,-0.7258493734396799,0.21529086656043722,-0.21529086656043722,0.0,NORMAL
2026-09-05 10:50:00,ROUTER-01,55.14,0.0,574.58,45.704,10.14480184352793,0.429,0.3518980281590362,516.978,46.71294462518435,0.930122355596749,-1.2187568272574911,1.233103097051079,-1.233103097051079,0.930122355596749,NORMAL
2026-09-05 10:53:30,ROUTER-01,60.64,0.69,415.48,47.438,11.12300099393658,0.453,0.361541452979071,507.7410000000001,56.768726415949104,1.1868992295580763,0.6553452267368135,-1.6252053428759892,1.6252053428759892,3.467449799170879,WARNING
2026-09-05 10:56:00,ROUTER-01,49.4,0.44,354.35,47.179,11.035036575481987,0.4789999999999999,0.3488536783364688,494.734,74.75686816458922,0.20126619954433947,-0.11176268490970102,-1.8778717683002137,1.8778717683002137,2.079137967844553,NORMAL
2026-09-05 10:59:00,ROUTER-01,43.31,0.49,572.91,47.348,10.953078511947767,0.5279999999999999,0.3058612612134898,502.955,78.68126238184026,-0.36866011045061775,-0.12419872976495794,0.8890923832826981,-0.8890923832826981,0.0,NORMAL
2026-09-05 11:07:00,ROUTER-01,53.13,0.74,621.31,47.760000000000005,11.0990550148301,0.493,0.2491786507708787,507.20200000000006,84.18608499429494,0.4838206145265013,0.9908590215654967,1.3554242897184694,-1.3554242897184694,1.474679636091998,NORMAL
2026-09-05 11:11:00,ROUTER-01,41.43,0.45,526.73,47.749,11.105956810048816,0.485,0.2491429754623192,513.015,83.2259246802874,-0.5689688165724616,-0.1404252213530941,0.16479220355274896,-0.16479220355274896,0.0,NORMAL
2026-09-05 11:12:30,ROUTER-01,63.87,0.46,431.17,51.056,10.399444643291844,0.472,0.24643232111248,498.159,83.25309222819023,1.2321693342857647,-0.0486751592888503,-0.8046418186150577,0.8046418186150577,2.0368111529008224,NORMAL
2026-09-05 11:14:00,ROUTER-01,60.47,0.0,544.52,50.794,10.09100721765024,0.434,0.2879891973282564,506.343,83.40030682730655,0.9588640563719134,-1.5064778687466334,0.4577555608217997,-0.4577555608217997,0.9588640563719134,NORMAL
2026-09-05 11:15:00,ROUTER-01,63.43,0.5,538.88,52.205,10.822006642844944,0.4,0.2526306042866103,511.726,83.61020554400696,1.0372287365530104,0.3956782372371275,0.3247685775494256,-0.3247685775494256,1.4329069737901379,NORMAL
2026-09-05 11:16:30,ROUTER-01,325.86,11.87,170.44,81.668,86.16551718124316,1.5639999999999998,3.6294695051603454,475.037,135.51373034575587,2.8339842269841777,2.839455198570362,-2.2477189171233514,2.2477189171233514,7.921158342677891,ANOMALY
2026-09-05 11:21:00,ROUTER-01,45.19,0.69,463.91,80.673,86.56242231284119,1.6329999999999998,3.60289405277973,463.97,130.92235035402567,-0.40991180769620716,-0.26172677117589743,-0.00045828656458657066,0.00045828656458657066,0.00045828656458657066,NORMAL
2026-09-05 11:23:00,ROUTER-01,49.63,0.91,467.09,79.572,86.91483785867636,1.655,3.5971632341795843,469.131,129.81099572070164,-0.3444977438594695,-0.20710188593410223,-0.015722847023734873,0.015722847023734873,0.015722847023734873,NORMAL
2026-09-05 11:27:00,ROUTER-01,46.14,0.74,300.93,79.24600000000001,87.04659521071332,1.6849999999999998,3.587141387418863,463.789,136.01044906346155,-0.3803246053151191,-0.26343362432043027,-1.197399768778311,1.197399768778311,1.197399768778311,NORMAL
2026-09-05 11:33:00,ROUTER-01,66.18,0.34,453.08,81.533,86.29471994276359,1.67,3.593002458483247,451.8059999999999,130.4951882637825,-0.1779133441634517,-0.3701536528299923,0.009762804595862502,-0.009762804595862502,0.0,NORMAL
2026-09-05 11:35:30,ROUTER-01,26.35,0.5,473.1,78.855,87.67853180162683,1.646,3.600698080465323,436.985,116.8028516822734,-0.5988346182088324,-0.31826277797057284,0.3091959533543278,-0.3091959533543278,0.0,NORMAL
2026-09-05 11:39:30,ROUTER-01,39.93,0.25,431.46,78.70500000000001,87.75092557283307,1.626,3.6086260851219008,427.458,112.4746286255016,-0.4418751774908532,-0.38129798924695035,0.03558132612460087,-0.03558132612460087,0.0,NORMAL
2026-09-05 11:40:00,ROUTER-01,49.62,0.36,455.56,77.28,88.13347087735107,1.616,3.612352880510613,429.89699999999993,112.82795901036454,-0.3138418167407782,-0.3476861959296939,0.2274522864710686,-0.2274522864710686,0.0,NORMAL
2026-09-05 11:43:30,ROUTER-01,23.9,0.47,457.65,73.623,89.65408214663489,1.6629999999999998,3.59199124596805,421.21,106.16993307377072,-0.5546088181215574,-0.3321185121171643,0.34322302579184644,-0.34322302579184644,0.0,NORMAL
2026-09-05 11:44:00,ROUTER-01,44.56,0.58,378.84,71.73600000000002,90.08998158631304,1.671,3.5892012419973818,405.206,98.226608773342,-0.3016536284736669,-0.30395888403974647,-0.26841986593320105,0.26841986593320105,0.26841986593320105,NORMAL
2026-09-05 11:50:00,ROUTER-01,26.65,0.68,562.01,41.815000000000005,13.110304047665313,0.5519999999999999,0.2060636363413455,444.363,67.47502682886166,-1.1567149223521127,0.6208660376365805,1.7435610057968491,-1.7435610057968491,0.6208660376365805,NORMAL
2026-09-05 11:54:00,ROUTER-01,385.84,5.43,174.18,75.88,109.68869505205276,1.026,1.5603147830557194,415.39,108.114308951221,2.825812790202578,2.8223265043514663,-2.2310624674351125,2.2310624674351125,7.879201761989156,ANOMALY
2026-09-05 11:58:30,ROUTER-01,50.78,0.16,533.57,75.995,109.65871483329032,0.951,1.5843501997839842,422.038,113.55370611888188,-0.22994047526715755,-0.49922679810816445,0.982195170835884,-0.982195170835884,0.0,NORMAL
2026-09-05 12:00:00,ROUTER-01,51.18,0.7,583.34,76.499,109.51774421932224,0.9469999999999998,1.5849924640549893,450.279,115.19338536661844,-0.23118607000057223,-0.1558268716817463,1.1551087249119676,-1.1551087249119676,0.0,NORMAL
2026-09-05 12:02:00,ROUTER-01,64.97,0.61,443.45,76.378,109.5310794858397,0.974,1.575776351869486,449.316,115.20761946252628,-0.10415299144546178,-0.23098258919120226,-0.05091672699855867,0.05091672699855867,0.05091672699855867,NORMAL
2026-09-05 12:03:00,ROUTER-01,81.33,0.24,631.96,81.876,108.11154622271695,0.948,1.586574226999094,465.20200000000006,128.98090399572948,-0.005050334714866993,-0.4462163612117488,1.2928880597449939,-1.2928880597449939,0.0,NORMAL
2026-09-05 12:05:00,ROUTER-01,310.43,11.71,155.63,108.926,128.3889043492466,2.0940000000000003,3.7246213826970975,437.619,162.21136557316558,1.5694801982564208,2.581669610154031,-1.7384036264243523,1.7384036264243523,5.889553434834804,WARNING
2026-09-05 12:06:30,ROUTER-01,78.71,0.68,350.41,111.835,127.22009757808618,2.1260000000000003,3.709412052843115,427.104,164.31359652945497,-0.2603753227129543,-0.3898086808726579,-0.46675354288710647,0.46675354288710647,0.46675354288710647,NORMAL
2026-09-05 12:07:30,ROUTER-01,53.26,0.45,477.35,114.771,125.2893737136376,2.124,3.7104093814264982,429.074,164.83777056380166,-0.4909510605862223,-0.4511509951650989,0.29286959261776224,-0.29286959261776224,0.0,NORMAL
2026-09-05 12:08:30,ROUTER-01,57.44,0.2,403.24,116.059,124.55142360130252,2.086,3.729873992509666,431.514,164.1908849276762,-0.47064056950152783,-0.5056335523484518,-0.17220190263463184,0.17220190263463184,0.17220190263463184,NORMAL
2026-09-05 12:09:00,ROUTER-01,52.26,0.72,531.12,118.62,122.75914539364376,2.0900000000000003,3.7282197121712417,428.425,161.7352260984328,-0.5405702828101289,-0.3674577573182855,0.6349571394037897,-0.6349571394037897,0.0,NORMAL
2026-09-05 12:09:30,ROUTER-01,55.47,0.35,520.12,85.583,79.78807374678388,1.5820000000000003,3.5650769042663484,463.019,136.31033012537577,-0.37741182165124815,-0.34556489988637024,0.41890411428883007,-0.41890411428883007,0.0,NORMAL
2026-09-05 12:10:30,ROUTER-01,49.14,0.2,439.54,85.419,79.86920202570089,1.586,3.563326161514454,453.616,134.12854971589357,-0.45422958608459973,-0.3889515138461438,-0.10494402224890235,0.10494402224890235,0.10494402224890235,NORMAL
